名前,グレード,レベル,スキル名,スキルLv
アケノメイル,8,1,装填防御,1
アケノメイル,8,1,ガード性能,1
アケノメイル,9,1,装填防御,1
アケノメイル,9,1,ガード性能,1
アケノメイル,10,1,装填防御,1
アケノメイル,10,1,ガード性能,1
アケノアーム,3,1,早業,1
アケノアーム,4,1,早業,1
アケノアーム,5,1,早業,1
アケノアーム,6,1,早業,1
アケノアーム,6,1,強化持続,1
アケノアーム,7,1,早業,1
アケノアーム,7,1,強化持続,1
アケノアーム,8,1,早業,1
アケノアーム,8,1,強化持続,1
アケノアーム,9,1,早業,1
アケノアーム,9,1,強化持続,1
アケノアーム,10,1,早業,1
アケノアーム,10,1,強化持続,1
アケノコイル,3,1,見切り,1
アケノコイル,4,1,見切り,1
アケノコイル,5,1,見切り,1
アケノコイル,6,1,見切り,1
アケノコイル,6,1,フルチャージ,1
アケノコイル,7,1,見切り,1
アケノコイル,7,1,フルチャージ,1
アケノコイル,8,1,見切り,1
アケノコイル,8,1,フルチャージ,1
アケノコイル,9,1,見切り,1
アケノコイル,9,1,フルチャージ,1
アケノコイル,10,1,見切り,1
アケノコイル,10,1,フルチャージ,1
アケノグリーヴ,3,1,火属性攻撃強化,1
アケノグリーヴ,4,1,火属性攻撃強化,1
アケノグリーヴ,5,1,火属性攻撃強化,1
アケノグリーヴ,6,1,火属性攻撃強化,2
アケノグリーヴ,7,1,火属性攻撃強化,2
アケノグリーヴ,8,1,火属性攻撃強化,2
アケノグリーヴ,9,1,火属性攻撃強化,2
アケノグリーヴ,10,1,火属性攻撃強化,2
金色ノ添髪,5,1,雷耐性,1
金色ノ添髪,6,1,雷耐性,2
金色ノ添髪,7,1,雷耐性,2
金色ノ添髪,8,1,雷耐性,3
金色ノ添髪,9,1,雷耐性,3
金色ノ添髪,10,1,雷耐性,3
金色ノ羽織,5,1,闘気活性,1
金色ノ羽織,6,1,闘気活性,1
金色ノ羽織,6,1,SPゲージ加速,1
金色ノ羽織,7,1,闘気活性,1
金色ノ羽織,7,1,SPゲージ加速,1
金色ノ羽織,8,1,闘気活性,1
金色ノ羽織,8,1,SPゲージ加速,1
金色ノ羽織,9,1,闘気活性,1
金色ノ羽織,9,1,SPゲージ加速,1
金色ノ羽織,10,1,闘気活性,1
金色ノ羽織,10,1,SPゲージ加速,1
金色ノ篭手,5,1,闘気活性,1
金色ノ篭手,6,1,闘気活性,2
金色ノ篭手,7,1,闘気活性,2
金色ノ篭手,8,1,闘気活性,2
金色ノ篭手,9,1,闘気活性,2
金色ノ篭手,10,1,闘気活性,2
金色ノ帯,5,1,集中,1
金色ノ帯,6,1,集中,2
金色ノ帯,7,1,集中,2
金色ノ帯,8,1,集中,3
金色ノ帯,9,1,集中,3
金色ノ帯,10,1,集中,3
金色ノ袴,5,1,逆恨み,1
金色ノ袴,6,1,逆恨み,2
金色ノ袴,7,1,逆恨み,2
金色ノ袴,8,1,逆恨み,2
金色ノ袴,8,1,耐震,1
金色ノ袴,9,1,逆恨み,2
金色ノ袴,9,1,耐震,1
金色ノ袴,10,1,逆恨み,2
金色ノ袴,10,1,耐震,1
オーグヘルム,6,1,滅尽龍の渇望,1
オーグヘルム,6,1,見切り,1
オーグヘルム,7,1,滅尽龍の渇望,1
オーグヘルム,7,1,見切り,1
オーグヘルム,8,1,滅尽龍の渇望,1
オーグヘルム,8,1,見切り,1
オーグヘルム,8,1,ジャスト回避強化,1
オーグヘルム,9,1,滅尽龍の渇望,1
オーグヘルム,9,1,見切り,1
オーグヘルム,9,1,ジャスト回避強化,1
オーグヘルム,10,1,滅尽龍の渇望,1
オーグヘルム,10,1,見切り,1
オーグヘルム,10,1,ジャスト回避強化,1
オーグメイル,6,1,滅尽龍の渇望,1
オーグメイル,6,1,闇討ち,1
オーグメイル,7,1,滅尽龍の渇望,1
オーグメイル,7,1,闇討ち,1
オーグメイル,8,1,滅尽龍の渇望,1
オーグメイル,8,1,闇討ち,1
オーグメイル,8,1,回避距離UP,1
オーグメイル,9,1,滅尽龍の渇望,1
オーグメイル,9,1,闇討ち,1
オーグメイル,9,1,回避距離UP,1
オーグメイル,10,1,滅尽龍の渇望,1
オーグメイル,10,1,闇討ち,1
オーグメイル,10,1,回避距離UP,1
オーグアーム,6,1,滅尽龍の渇望,1
オーグアーム,6,1,攻めの守勢,1
オーグアーム,7,1,滅尽龍の渇望,1
オーグアーム,7,1,攻めの守勢,1
オーグアーム,8,1,滅尽龍の渇望,1
オーグアーム,8,1,攻めの守勢,1
オーグアーム,8,1,ガード性能,1
オーグアーム,9,1,滅尽龍の渇望,1
オーグアーム,9,1,攻めの守勢,1
オーグアーム,9,1,ガード性能,1
オーグアーム,10,1,滅尽龍の渇望,1
オーグアーム,10,1,攻めの守勢,1
オーグアーム,10,1,ガード性能,1
オーグコイル,6,1,滅尽龍の渇望,1
オーグコイル,6,1,攻撃,1
オーグコイル,7,1,滅尽龍の渇望,1
オーグコイル,7,1,攻撃,1
オーグコイル,8,1,滅尽龍の渇望,1
オーグコイル,8,1,攻撃,1
オーグコイル,8,1,破壊王,1
オーグコイル,9,1,滅尽龍の渇望,1
オーグコイル,9,1,攻撃,1
オーグコイル,9,1,破壊王,1
オーグコイル,10,1,滅尽龍の渇望,1
オーグコイル,10,1,攻撃,1
オーグコイル,10,1,破壊王,1
オーググリーヴ,6,1,滅尽龍の渇望,1
オーググリーヴ,6,1,装填速度,1
オーググリーヴ,7,1,滅尽龍の渇望,1
オーググリーヴ,7,1,装填速度,1
オーググリーヴ,8,1,滅尽龍の渇望,1
オーググリーヴ,8,1,装填速度,1
オーググリーヴ,8,1,反動軽減,1
オーググリーヴ,9,1,滅尽龍の渇望,1
オーググリーヴ,9,1,装填速度,1
オーググリーヴ,9,1,反動軽減,1
オーググリーヴ,10,1,滅尽龍の渇望,1
オーググリーヴ,10,1,装填速度,1
オーググリーヴ,10,1,反動軽減,1
ゴールドルナヘルム,6,1,逆恨み,1
ゴールドルナヘルム,7,1,逆恨み,1
ゴールドルナヘルム,8,1,逆恨み,1
ゴールドルナヘルム,8,1,精霊の加護,2
ゴールドルナヘルム,9,1,逆恨み,1
ゴールドルナヘルム,9,1,精霊の加護,2
ゴールドルナヘルム,10,1,逆恨み,1
ゴールドルナヘルム,10,1,精霊の加護,2
ゴールドルナメイル,6,1,破壊王,2
ゴールドルナメイル,7,1,破壊王,2
ゴールドルナメイル,8,1,破壊王,2
ゴールドルナメイル,9,1,破壊王,2
ゴールドルナメイル,10,1,破壊王,2
ゴールドルナアーム,6,1,追い打ち【毒】,1
ゴールドルナアーム,7,1,追い打ち【毒】,1
ゴールドルナアーム,8,1,追い打ち【毒】,2
ゴールドルナアーム,9,1,追い打ち【毒】,2
ゴールドルナアーム,10,1,追い打ち【毒】,2
ゴールドルナコイル,6,1,ロックオン,1
ゴールドルナコイル,7,1,ロックオン,1
ゴールドルナコイル,8,1,ロックオン,1
ゴールドルナコイル,8,1,死中に活,1
ゴールドルナコイル,9,1,ロックオン,1
ゴールドルナコイル,9,1,死中に活,1
ゴールドルナコイル,10,1,ロックオン,1
ゴールドルナコイル,10,1,死中に活,1
ゴールドルナグリーヴ,6,1,追い打ち【毒】,1
ゴールドルナグリーヴ,7,1,追い打ち【毒】,1
ゴールドルナグリーヴ,8,1,追い打ち【毒】,1
ゴールドルナグリーヴ,8,1,毒属性強化,1
ゴールドルナグリーヴ,9,1,追い打ち【毒】,1
ゴールドルナグリーヴ,9,1,毒属性強化,1
ゴールドルナグリーヴ,10,1,追い打ち【毒】,1
ゴールドルナグリーヴ,10,1,毒属性強化,1
シルバーソルヘルム,6,1,会心撃【属性】,1
シルバーソルヘルム,7,1,会心撃【属性】,1
シルバーソルヘルム,8,1,会心撃【属性】,2
シルバーソルヘルム,9,1,会心撃【属性】,2
シルバーソルヘルム,10,1,会心撃【属性】,2
シルバーソルメイル,6,1,火属性攻撃強化,1
シルバーソルメイル,7,1,火属性攻撃強化,1
シルバーソルメイル,8,1,火属性攻撃強化,1
シルバーソルメイル,8,1,超会心,1
シルバーソルメイル,9,1,火属性攻撃強化,1
シルバーソルメイル,9,1,超会心,1
シルバーソルメイル,10,1,火属性攻撃強化,1
シルバーソルメイル,10,1,超会心,1
シルバーソルアーム,6,1,力の解放,2
シルバーソルアーム,7,1,力の解放,2
シルバーソルアーム,8,1,力の解放,2
シルバーソルアーム,9,1,力の解放,2
シルバーソルアーム,10,1,力の解放,2
シルバーソルコイル,6,1,風圧耐性,2
シルバーソルコイル,7,1,風圧耐性,2
シルバーソルコイル,8,1,風圧耐性,2
シルバーソルコイル,9,1,風圧耐性,2
シルバーソルコイル,10,1,風圧耐性,2
シルバーソルグリーヴ,6,1,会心撃【属性】,1
シルバーソルグリーヴ,7,1,会心撃【属性】,1
シルバーソルグリーヴ,8,1,会心撃【属性】,1
シルバーソルグリーヴ,8,1,弱点特効,1
シルバーソルグリーヴ,9,1,会心撃【属性】,1
シルバーソルグリーヴ,9,1,弱点特効,1
シルバーソルグリーヴ,10,1,会心撃【属性】,1
シルバーソルグリーヴ,10,1,弱点特効,1
カーニバル2024ヘルム,4,1,毒耐性,2
カーニバル2024ヘルム,5,1,毒耐性,2
カーニバル2024ヘルム,6,1,毒耐性,3
カーニバル2024ヘルム,7,1,毒耐性,3
カーニバル2024ヘルム,8,1,毒耐性,3
カーニバル2024ヘルム,9,1,毒耐性,3
カーニバル2024ヘルム,10,1,毒耐性,3
カーニバル2024メイル,4,1,ロックオン,1
カーニバル2024メイル,5,1,ロックオン,1
カーニバル2024メイル,6,1,ロックオン,1
カーニバル2024メイル,6,1,見切り,1
カーニバル2024メイル,7,1,ロックオン,1
カーニバル2024メイル,7,1,見切り,1
カーニバル2024メイル,8,1,ロックオン,1
カーニバル2024メイル,8,1,見切り,2
カーニバル2024メイル,9,1,ロックオン,1
カーニバル2024メイル,9,1,見切り,2
カーニバル2024メイル,10,1,ロックオン,1
カーニバル2024メイル,10,1,見切り,2
カーニバル2024アーム,4,1,反動軽減,1
カーニバル2024アーム,5,1,反動軽減,1
カーニバル2024アーム,6,1,反動軽減,1
カーニバル2024アーム,6,1,防御,1
カーニバル2024アーム,7,1,反動軽減,1
カーニバル2024アーム,7,1,防御,1
カーニバル2024アーム,8,1,反動軽減,1
カーニバル2024アーム,8,1,防御,1
カーニバル2024アーム,9,1,反動軽減,1
カーニバル2024アーム,9,1,防御,1
カーニバル2024アーム,10,1,反動軽減,1
カーニバル2024アーム,10,1,防御,1
カーニバル2024コイル,4,1,SPスキル威力アップ,1
カーニバル2024コイル,5,1,SPスキル威力アップ,1
カーニバル2024コイル,6,1,SPスキル威力アップ,2
カーニバル2024コイル,7,1,SPスキル威力アップ,2
カーニバル2024コイル,8,1,SPスキル威力アップ,2
カーニバル2024コイル,9,1,SPスキル威力アップ,2
カーニバル2024コイル,10,1,SPスキル威力アップ,2
カーニバル2024グリーヴ,4,1,耐震,1
カーニバル2024グリーヴ,5,1,耐震,1
カーニバル2024グリーヴ,6,1,耐震,1
カーニバル2024グリーヴ,6,1,尻上がり,1
カーニバル2024グリーヴ,7,1,耐震,1
カーニバル2024グリーヴ,7,1,尻上がり,1
カーニバル2024グリーヴ,8,1,耐震,1
カーニバル2024グリーヴ,8,1,尻上がり,2
カーニバル2024グリーヴ,9,1,耐震,1
カーニバル2024グリーヴ,9,1,尻上がり,2
カーニバル2024グリーヴ,10,1,耐震,1
カーニバル2024グリーヴ,10,1,尻上がり,2
ゴーストバルーン,3,1,ジャスト回避強化,1
ゴーストバルーン,4,1,ジャスト回避強化,2
ゴーストバルーン,5,1,ジャスト回避強化,2
ゴーストバルーン,6,1,ジャスト回避強化,2
ゴーストバルーン,7,1,ジャスト回避強化,2
ゴーストバルーン,8,1,ジャスト回避強化,2
ゴーストバルーン,9,1,ジャスト回避強化,2
ゴーストバルーン,10,1,ジャスト回避強化,2
ウルクヘルム,2,1,SPスキル威力アップ,1
ウルクヘルム,3,1,SPスキル威力アップ,1
ウルクヘルム,4,1,SPスキル威力アップ,1
ウルクヘルム,4,1,回避距離UP,1
ウルクヘルム,5,1,SPスキル威力アップ,1
ウルクヘルム,5,1,回避距離UP,1
ウルクヘルム,6,1,SPスキル威力アップ,2
ウルクヘルム,6,1,回避距離UP,1
ウルクヘルム,7,1,SPスキル威力アップ,2
ウルクヘルム,7,1,回避距離UP,1
ウルクヘルム,8,1,SPスキル威力アップ,2
ウルクヘルム,8,1,回避距離UP,1
ウルクヘルム,9,1,SPスキル威力アップ,2
ウルクヘルム,9,1,回避距離UP,1
ウルクヘルム,10,1,SPスキル威力アップ,2
ウルクヘルム,10,1,回避距離UP,1
ウルクメイル,2,1,攻撃,1
ウルクメイル,3,1,攻撃,1
ウルクメイル,4,1,攻撃,2
ウルクメイル,5,1,攻撃,2
ウルクメイル,6,1,攻撃,3
ウルクメイル,7,1,攻撃,3
ウルクメイル,8,1,攻撃,3
ウルクメイル,9,1,攻撃,3
ウルクメイル,10,1,攻撃,3
ウルクアーム,2,1,グループハント強化【防御】,1
ウルクアーム,3,1,グループハント強化【防御】,1
ウルクアーム,4,1,グループハント強化【防御】,1
ウルクアーム,4,1,逆恨み,1
ウルクアーム,5,1,グループハント強化【防御】,1
ウルクアーム,5,1,逆恨み,1
ウルクアーム,6,1,グループハント強化【防御】,1
ウルクアーム,6,1,逆恨み,1
ウルクアーム,7,1,グループハント強化【防御】,1
ウルクアーム,7,1,逆恨み,1
ウルクアーム,8,1,グループハント強化【防御】,1
ウルクアーム,8,1,逆恨み,1
ウルクアーム,9,1,グループハント強化【防御】,1
ウルクアーム,9,1,逆恨み,1
ウルクアーム,10,1,グループハント強化【防御】,1
ウルクアーム,10,1,逆恨み,1
ウルクコイル,2,1,グループハント強化【防御】,1
ウルクコイル,3,1,グループハント強化【防御】,1
ウルクコイル,4,1,グループハント強化【防御】,2
ウルクコイル,5,1,グループハント強化【防御】,2
ウルクコイル,6,1,グループハント強化【防御】,2
ウルクコイル,7,1,グループハント強化【防御】,2
ウルクコイル,8,1,グループハント強化【防御】,2
ウルクコイル,9,1,グループハント強化【防御】,2
ウルクコイル,10,1,グループハント強化【防御】,2
ウルクグリーヴ,2,1,氷属性攻撃強化,1
ウルクグリーヴ,3,1,氷属性攻撃強化,1
ウルクグリーヴ,4,1,氷属性攻撃強化,1
ウルクグリーヴ,5,1,氷属性攻撃強化,1
ウルクグリーヴ,6,1,氷属性攻撃強化,2
ウルクグリーヴ,7,1,氷属性攻撃強化,2
ウルクグリーヴ,8,1,氷属性攻撃強化,2
ウルクグリーヴ,9,1,氷属性攻撃強化,2
ウルクグリーヴ,10,1,氷属性攻撃強化,2
ラングロヘルム,3,1,チェンジブースト,1
ラングロヘルム,4,1,チェンジブースト,1
ラングロヘルム,4,1,強化持続,1
ラングロヘルム,5,1,チェンジブースト,1
ラングロヘルム,5,1,強化持続,1
ラングロヘルム,6,1,チェンジブースト,1
ラングロヘルム,6,1,強化持続,1
ラングロヘルム,7,1,チェンジブースト,1
ラングロヘルム,7,1,強化持続,1
ラングロヘルム,8,1,チェンジブースト,1
ラングロヘルム,8,1,強化持続,1
ラングロヘルム,9,1,チェンジブースト,1
ラングロヘルム,9,1,強化持続,1
ラングロヘルム,10,1,チェンジブースト,1
ラングロヘルム,10,1,強化持続,1
ラングロメイル,3,1,麻痺属性強化,1
ラングロメイル,4,1,麻痺属性強化,2
ラングロメイル,5,1,麻痺属性強化,2
ラングロメイル,6,1,麻痺属性強化,2
ラングロメイル,7,1,麻痺属性強化,2
ラングロメイル,8,1,麻痺属性強化,2
ラングロメイル,9,1,麻痺属性強化,2
ラングロメイル,10,1,麻痺属性強化,2
ラングロアーム,3,1,チェンジブースト,1
ラングロアーム,4,1,チェンジブースト,1
ラングロアーム,5,1,チェンジブースト,1
ラングロアーム,6,1,チェンジブースト,2
ラングロアーム,7,1,チェンジブースト,2
ラングロアーム,8,1,チェンジブースト,2
ラングロアーム,9,1,チェンジブースト,2
ラングロアーム,10,1,チェンジブースト,2
ラングロコイル,3,1,SPゲージ保険,1
ラングロコイル,4,1,SPゲージ保険,1
ラングロコイル,4,1,闘気活性,1
ラングロコイル,5,1,SPゲージ保険,1
ラングロコイル,5,1,闘気活性,1
ラングロコイル,6,1,SPゲージ保険,2
ラングロコイル,6,1,闘気活性,1
ラングロコイル,7,1,SPゲージ保険,2
ラングロコイル,7,1,闘気活性,1
ラングロコイル,8,1,SPゲージ保険,2
ラングロコイル,8,1,闘気活性,1
ラングロコイル,9,1,SPゲージ保険,2
ラングロコイル,9,1,闘気活性,1
ラングロコイル,10,1,SPゲージ保険,2
ラングロコイル,10,1,闘気活性,1
ラングログリーヴ,3,1,麻痺耐性,1
ラングログリーヴ,4,1,麻痺耐性,2
ラングログリーヴ,5,1,麻痺耐性,2
ラングログリーヴ,6,1,麻痺耐性,3
ラングログリーヴ,7,1,麻痺耐性,3
ラングログリーヴ,8,1,麻痺耐性,3
ラングログリーヴ,9,1,麻痺耐性,3
ラングログリーヴ,10,1,麻痺耐性,3
イソネヘルム,4,1,回避装填,1
イソネヘルム,5,1,回避装填,1
イソネヘルム,6,1,回避装填,1
イソネヘルム,6,1,回避距離UP,1
イソネヘルム,7,1,回避装填,1
イソネヘルム,7,1,回避距離UP,1
イソネヘルム,8,1,回避装填,1
イソネヘルム,8,1,回避距離UP,1
