シリーズ,防具名,グレード,レベル,ゼニー,素材1,個数1,素材2,個数2,素材3,個数3,素材4,個数4
ゴルム,ゴルムグリーヴ,8,1,12000,竜玉のかけら,2,剛纏獣の良質な壁拳,3,防具精錬材,5,,
ゴルム,ゴルムグリーヴ,8,2,4000,剛纏獣の尻尾,20,翼竜の皮,45,鉄鉱石,37,,
ゴルム,ゴルムグリーヴ,8,3,6000,竜玉のかけら,2,剛纏獣の壁拳,15,マカライト鉱石,28,不死虫,29
ゴルム,ゴルムグリーヴ,8,4,8000,剛纏獣の良質な鱗,10,翼竜の皮,45,鉄鉱石,37,,
ゴルム,ゴルムグリーヴ,8,5,10000,竜玉のかけら,2,大地の結晶,29,ドラグライト鉱石,12,剛纏獣の甲殻,70
ゴルム,ゴルムグリーヴ,9,1,30000,竜玉のかけら,3,剛纏獣の良質な壁拳,5,防具精錬材,7,,
ゴルム,ゴルムグリーヴ,9,2,10000,剛纏獣の尻尾,25,翼竜の皮,51,鉄鉱石,43,,
ゴルム,ゴルムグリーヴ,9,3,15000,竜玉のかけら,3,剛纏獣の壁拳,20,マカライト鉱石,34,不死虫,36
ゴルム,ゴルムグリーヴ,9,4,20000,剛纏獣の良質な鱗,15,翼竜の皮,51,鉄鉱石,43,,
ゴルム,ゴルムグリーヴ,9,5,25000,竜玉のかけら,3,大地の結晶,36,ドラグライト鉱石,15,剛纏獣の甲殻,140
ゴルム,ゴルムグリーヴ,10,1,75000,竜玉のかけら,5,剛纏獣の良質な壁拳,10,防具精錬材,9,,
ゴルム,ゴルムグリーヴ,10,2,25000,剛纏獣の尻尾,30,翼竜の皮,60,鉄鉱石,51,,
ゴルム,ゴルムグリーヴ,10,3,37500,竜玉のかけら,10,剛纏獣の壁拳,25,マカライト鉱石,41,不死虫,44
ゴルム,ゴルムグリーヴ,10,4,50000,剛纏獣の良質な鱗,20,翼竜の皮,60,鉄鉱石,51,,
ゴルム,ゴルムグリーヴ,10,5,62500,竜玉のかけら,15,大地の結晶,44,ドラグライト鉱石,22,剛纏獣の甲殻,210
エスピナ,エスピナゲヒル,5,1,1500,棘竜の良質な鱗,2,棘竜の角,2,竜骨【中】,6,棘竜の甲殻,3
エスピナ,エスピナゲヒル,5,2,500,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナゲヒル,5,3,750,棘竜の尻尾,3,毒テングダケ,9,棘竜の甲殻,4,,
エスピナ,エスピナゲヒル,5,4,1000,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナゲヒル,5,5,1250,上竜骨,9,竜骨【大】,3,棘竜の甲殻,4,,
エスピナ,エスピナゲヒル,6,1,3000,棘竜の棘,2,棘竜の良質な鱗,2,防具精錬材,1,棘竜の甲殻,6
エスピナ,エスピナゲヒル,6,2,1000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナゲヒル,6,3,1500,棘竜の角,5,棘竜の尻尾,6,毒テングダケ,14,棘竜の甲殻,6
エスピナ,エスピナゲヒル,6,4,2000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナゲヒル,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,棘竜の甲殻,6
エスピナ,エスピナゲヒル,7,1,6000,棘竜の棘,2,棘竜の良質な鱗,4,防具精錬材,3,棘竜の甲殻,8
エスピナ,エスピナゲヒル,7,2,2000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナゲヒル,7,3,3000,棘竜の角,7,棘竜の尻尾,10,毒テングダケ,22,棘竜の甲殻,8
エスピナ,エスピナゲヒル,7,4,4000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナゲヒル,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,棘竜の甲殻,8
エスピナ,エスピナゲヒル,8,1,12000,棘竜の逆鱗,2,棘竜の棘,4,防具精錬材,5,,
エスピナ,エスピナゲヒル,8,2,4000,棘竜の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナゲヒル,8,3,6000,棘竜の逆鱗,2,棘竜の角,10,竜骨【中】,28,毒テングダケ,29
エスピナ,エスピナゲヒル,8,4,8000,棘竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナゲヒル,8,5,10000,棘竜の逆鱗,2,上竜骨,29,竜骨【大】,12,棘竜の甲殻,35
エスピナ,エスピナゲヒル,9,1,30000,棘竜の逆鱗,2,棘竜の棘,6,防具精錬材,7,,
エスピナ,エスピナゲヒル,9,2,10000,棘竜の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナゲヒル,9,3,15000,棘竜の逆鱗,2,棘竜の角,15,竜骨【中】,34,毒テングダケ,36
エスピナ,エスピナゲヒル,9,4,20000,棘竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナゲヒル,9,5,25000,棘竜の逆鱗,2,上竜骨,36,竜骨【大】,15,棘竜の甲殻,70
エスピナ,エスピナゲヒル,10,1,75000,棘竜の逆鱗,2,棘竜の棘,10,防具精錬材,9,,
エスピナ,エスピナゲヒル,10,2,25000,棘竜の尻尾,25,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナゲヒル,10,3,37500,棘竜の逆鱗,2,棘竜の角,20,竜骨【中】,41,毒テングダケ,44
エスピナ,エスピナゲヒル,10,4,50000,棘竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナゲヒル,10,5,62500,棘竜の逆鱗,2,上竜骨,44,竜骨【大】,22,棘竜の甲殻,100
エスピナ,エスピナムスケル,5,1,1500,棘竜の良質な鱗,2,棘竜の角,2,竜骨【中】,6,棘竜の甲殻,3
エスピナ,エスピナムスケル,5,2,500,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナムスケル,5,3,750,棘竜の尻尾,3,毒テングダケ,9,棘竜の甲殻,4,,
エスピナ,エスピナムスケル,5,4,1000,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナムスケル,5,5,1250,上竜骨,9,竜骨【大】,3,棘竜の甲殻,4,,
エスピナ,エスピナムスケル,6,1,3000,棘竜の棘,2,棘竜の良質な鱗,2,防具精錬材,1,棘竜の甲殻,6
エスピナ,エスピナムスケル,6,2,1000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナムスケル,6,3,1500,棘竜の角,5,棘竜の尻尾,6,毒テングダケ,14,棘竜の甲殻,6
エスピナ,エスピナムスケル,6,4,2000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナムスケル,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,棘竜の甲殻,6
エスピナ,エスピナムスケル,7,1,6000,棘竜の棘,2,棘竜の良質な鱗,4,防具精錬材,3,棘竜の甲殻,8
エスピナ,エスピナムスケル,7,2,2000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナムスケル,7,3,3000,棘竜の角,7,棘竜の尻尾,10,毒テングダケ,22,棘竜の甲殻,8
エスピナ,エスピナムスケル,7,4,4000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナムスケル,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,棘竜の甲殻,8
エスピナ,エスピナムスケル,8,1,12000,棘竜の逆鱗,2,棘竜の棘,4,防具精錬材,5,,
エスピナ,エスピナムスケル,8,2,4000,棘竜の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナムスケル,8,3,6000,棘竜の逆鱗,2,棘竜の角,10,竜骨【中】,28,毒テングダケ,29
エスピナ,エスピナムスケル,8,4,8000,棘竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナムスケル,8,5,10000,棘竜の逆鱗,2,上竜骨,29,竜骨【大】,12,棘竜の甲殻,35
エスピナ,エスピナムスケル,9,1,30000,棘竜の逆鱗,2,棘竜の棘,6,防具精錬材,7,,
エスピナ,エスピナムスケル,9,2,10000,棘竜の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナムスケル,9,3,15000,棘竜の逆鱗,2,棘竜の角,15,竜骨【中】,34,毒テングダケ,36
エスピナ,エスピナムスケル,9,4,20000,棘竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナムスケル,9,5,25000,棘竜の逆鱗,2,上竜骨,36,竜骨【大】,15,棘竜の甲殻,70
エスピナ,エスピナムスケル,10,1,75000,棘竜の逆鱗,2,棘竜の棘,10,防具精錬材,9,,
エスピナ,エスピナムスケル,10,2,25000,棘竜の尻尾,25,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナムスケル,10,3,37500,棘竜の逆鱗,2,棘竜の角,20,竜骨【中】,41,毒テングダケ,44
エスピナ,エスピナムスケル,10,4,50000,棘竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナムスケル,10,5,62500,棘竜の逆鱗,2,上竜骨,44,竜骨【大】,22,棘竜の甲殻,100
エスピナ,エスピナフォアスト,5,1,1500,棘竜の良質な鱗,2,棘竜の角,2,竜骨【中】,6,棘竜の甲殻,3
エスピナ,エスピナフォアスト,5,2,500,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナフォアスト,5,3,750,棘竜の尻尾,3,毒テングダケ,9,棘竜の甲殻,4,,
エスピナ,エスピナフォアスト,5,4,1000,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナフォアスト,5,5,1250,上竜骨,9,竜骨【大】,3,棘竜の甲殻,4,,
エスピナ,エスピナフォアスト,6,1,3000,棘竜の棘,2,棘竜の良質な鱗,2,防具精錬材,1,棘竜の甲殻,6
エスピナ,エスピナフォアスト,6,2,1000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナフォアスト,6,3,1500,棘竜の角,5,棘竜の尻尾,6,毒テングダケ,14,棘竜の甲殻,6
エスピナ,エスピナフォアスト,6,4,2000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナフォアスト,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,棘竜の甲殻,6
エスピナ,エスピナフォアスト,7,1,6000,棘竜の棘,2,棘竜の良質な鱗,4,防具精錬材,3,棘竜の甲殻,8
エスピナ,エスピナフォアスト,7,2,2000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナフォアスト,7,3,3000,棘竜の角,7,棘竜の尻尾,10,毒テングダケ,22,棘竜の甲殻,8
エスピナ,エスピナフォアスト,7,4,4000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナフォアスト,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,棘竜の甲殻,8
エスピナ,エスピナフォアスト,8,1,12000,棘竜の逆鱗,2,棘竜の棘,4,防具精錬材,5,,
エスピナ,エスピナフォアスト,8,2,4000,棘竜の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナフォアスト,8,3,6000,棘竜の逆鱗,2,棘竜の角,10,竜骨【中】,28,毒テングダケ,29
エスピナ,エスピナフォアスト,8,4,8000,棘竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナフォアスト,8,5,10000,棘竜の逆鱗,2,上竜骨,29,竜骨【大】,12,棘竜の甲殻,35
エスピナ,エスピナフォアスト,9,1,30000,棘竜の逆鱗,2,棘竜の棘,6,防具精錬材,7,,
エスピナ,エスピナフォアスト,9,2,10000,棘竜の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナフォアスト,9,3,15000,棘竜の逆鱗,2,棘竜の角,15,竜骨【中】,34,毒テングダケ,36
エスピナ,エスピナフォアスト,9,4,20000,棘竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナフォアスト,9,5,25000,棘竜の逆鱗,2,上竜骨,36,竜骨【大】,15,棘竜の甲殻,70
エスピナ,エスピナフォアスト,10,1,75000,棘竜の逆鱗,2,棘竜の棘,10,防具精錬材,9,,
エスピナ,エスピナフォアスト,10,2,25000,棘竜の尻尾,25,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナフォアスト,10,3,37500,棘竜の逆鱗,2,棘竜の角,20,竜骨【中】,41,毒テングダケ,44
エスピナ,エスピナフォアスト,10,4,50000,棘竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナフォアスト,10,5,62500,棘竜の逆鱗,2,上竜骨,44,竜骨【大】,22,棘竜の甲殻,100
エスピナ,エスピナナーベル,5,1,1500,棘竜の良質な鱗,2,棘竜の角,2,竜骨【中】,6,棘竜の甲殻,3
エスピナ,エスピナナーベル,5,2,500,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナナーベル,5,3,750,棘竜の尻尾,3,毒テングダケ,9,棘竜の甲殻,4,,
エスピナ,エスピナナーベル,5,4,1000,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナナーベル,5,5,1250,上竜骨,9,竜骨【大】,3,棘竜の甲殻,4,,
エスピナ,エスピナナーベル,6,1,3000,棘竜の棘,2,棘竜の良質な鱗,2,防具精錬材,1,棘竜の甲殻,6
エスピナ,エスピナナーベル,6,2,1000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナナーベル,6,3,1500,棘竜の角,5,棘竜の尻尾,6,毒テングダケ,14,棘竜の甲殻,6
エスピナ,エスピナナーベル,6,4,2000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナナーベル,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,棘竜の甲殻,6
エスピナ,エスピナナーベル,7,1,6000,棘竜の棘,2,棘竜の良質な鱗,4,防具精錬材,3,棘竜の甲殻,8
エスピナ,エスピナナーベル,7,2,2000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナナーベル,7,3,3000,棘竜の角,7,棘竜の尻尾,10,毒テングダケ,22,棘竜の甲殻,8
エスピナ,エスピナナーベル,7,4,4000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナナーベル,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,棘竜の甲殻,8
エスピナ,エスピナナーベル,8,1,12000,棘竜の逆鱗,2,棘竜の棘,4,防具精錬材,5,,
エスピナ,エスピナナーベル,8,2,4000,棘竜の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナナーベル,8,3,6000,棘竜の逆鱗,2,棘竜の角,10,竜骨【中】,28,毒テングダケ,29
エスピナ,エスピナナーベル,8,4,8000,棘竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナナーベル,8,5,10000,棘竜の逆鱗,2,上竜骨,29,竜骨【大】,12,棘竜の甲殻,35
エスピナ,エスピナナーベル,9,1,30000,棘竜の逆鱗,2,棘竜の棘,6,防具精錬材,7,,
エスピナ,エスピナナーベル,9,2,10000,棘竜の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナナーベル,9,3,15000,棘竜の逆鱗,2,棘竜の角,15,竜骨【中】,34,毒テングダケ,36
エスピナ,エスピナナーベル,9,4,20000,棘竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナナーベル,9,5,25000,棘竜の逆鱗,2,上竜骨,36,竜骨【大】,15,棘竜の甲殻,70
エスピナ,エスピナナーベル,10,1,75000,棘竜の逆鱗,2,棘竜の棘,10,防具精錬材,9,,
エスピナ,エスピナナーベル,10,2,25000,棘竜の尻尾,25,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナナーベル,10,3,37500,棘竜の逆鱗,2,棘竜の角,20,竜骨【中】,41,毒テングダケ,44
エスピナ,エスピナナーベル,10,4,50000,棘竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナナーベル,10,5,62500,棘竜の逆鱗,2,上竜骨,44,竜骨【大】,22,棘竜の甲殻,100
エスピナ,エスピナフェルゼ,5,1,1500,棘竜の良質な鱗,2,棘竜の角,2,竜骨【中】,6,棘竜の甲殻,3
エスピナ,エスピナフェルゼ,5,2,500,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナフェルゼ,5,3,750,棘竜の尻尾,3,毒テングダケ,9,棘竜の甲殻,4,,
エスピナ,エスピナフェルゼ,5,4,1000,翼竜の皮,15,竜骨【小】,11,棘竜の甲殻,4,,
エスピナ,エスピナフェルゼ,5,5,1250,上竜骨,9,竜骨【大】,3,棘竜の甲殻,4,,
エスピナ,エスピナフェルゼ,6,1,3000,棘竜の棘,2,棘竜の良質な鱗,2,防具精錬材,1,棘竜の甲殻,6
エスピナ,エスピナフェルゼ,6,2,1000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナフェルゼ,6,3,1500,棘竜の角,5,棘竜の尻尾,6,毒テングダケ,14,棘竜の甲殻,6
エスピナ,エスピナフェルゼ,6,4,2000,翼竜の皮,31,竜骨【小】,22,棘竜の甲殻,6,,
エスピナ,エスピナフェルゼ,6,5,2500,上竜骨,14,竜骨【大】,5,竜骨【中】,14,棘竜の甲殻,6
エスピナ,エスピナフェルゼ,7,1,6000,棘竜の棘,2,棘竜の良質な鱗,4,防具精錬材,3,棘竜の甲殻,8
エスピナ,エスピナフェルゼ,7,2,2000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナフェルゼ,7,3,3000,棘竜の角,7,棘竜の尻尾,10,毒テングダケ,22,棘竜の甲殻,8
エスピナ,エスピナフェルゼ,7,4,4000,翼竜の皮,36,竜骨【小】,29,棘竜の甲殻,8,,
エスピナ,エスピナフェルゼ,7,5,5000,上竜骨,22,竜骨【大】,8,竜骨【中】,21,棘竜の甲殻,8
エスピナ,エスピナフェルゼ,8,1,12000,棘竜の逆鱗,2,棘竜の棘,4,防具精錬材,5,,
エスピナ,エスピナフェルゼ,8,2,4000,棘竜の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナフェルゼ,8,3,6000,棘竜の逆鱗,2,棘竜の角,10,竜骨【中】,28,毒テングダケ,29
エスピナ,エスピナフェルゼ,8,4,8000,棘竜の良質な鱗,7,翼竜の皮,45,竜骨【小】,37,,
エスピナ,エスピナフェルゼ,8,5,10000,棘竜の逆鱗,2,上竜骨,29,竜骨【大】,12,棘竜の甲殻,35
エスピナ,エスピナフェルゼ,9,1,30000,棘竜の逆鱗,2,棘竜の棘,6,防具精錬材,7,,
エスピナ,エスピナフェルゼ,9,2,10000,棘竜の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナフェルゼ,9,3,15000,棘竜の逆鱗,2,棘竜の角,15,竜骨【中】,34,毒テングダケ,36
エスピナ,エスピナフェルゼ,9,4,20000,棘竜の良質な鱗,10,翼竜の皮,51,竜骨【小】,43,,
エスピナ,エスピナフェルゼ,9,5,25000,棘竜の逆鱗,2,上竜骨,36,竜骨【大】,15,棘竜の甲殻,70
エスピナ,エスピナフェルゼ,10,1,75000,棘竜の逆鱗,2,棘竜の棘,10,防具精錬材,9,,
エスピナ,エスピナフェルゼ,10,2,25000,棘竜の尻尾,25,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナフェルゼ,10,3,37500,棘竜の逆鱗,2,棘竜の角,20,竜骨【中】,41,毒テングダケ,44
エスピナ,エスピナフェルゼ,10,4,50000,棘竜の良質な鱗,15,翼竜の皮,60,竜骨【小】,51,,
エスピナ,エスピナフェルゼ,10,5,62500,棘竜の逆鱗,2,上竜骨,44,竜骨【大】,22,棘竜の甲殻,100
レックスロア,レックスロアヘルム,5,1,1500,黒轟竜の爪,2,黒轟竜の牙,2,竜骨【中】,6,黒轟竜の甲殻,3
レックスロア,レックスロアヘルム,5,2,500,翼竜の皮,15,竜骨【小】,11,黒轟竜の甲殻,4,,
レックスロア,レックスロアヘルム,5,3,750,黒轟竜の尻尾,3,不死虫,9,黒轟竜の甲殻,4,,
レックスロア,レックスロアヘルム,5,4,1000,翼竜の皮,15,竜骨【小】,11,黒轟竜の甲殻,4,,
レックスロア,レックスロアヘルム,5,5,1250,セッチャクロアリ,9,竜骨【大】,3,黒轟竜の甲殻,4,,
レックスロア,レックスロアヘルム,6,1,3000,黒轟竜の頭殻,2,黒轟竜の爪,2,防具精錬材,1,黒轟竜の甲殻,6
レックスロア,レックスロアヘルム,6,2,1000,翼竜の皮,31,竜骨【小】,22,黒轟竜の甲殻,6,,
レックスロア,レックスロアヘルム,6,3,1500,黒轟竜の牙,5,黒轟竜の尻尾,6,不死虫,14,黒轟竜の甲殻,6
レックスロア,レックスロアヘルム,6,4,2000,翼竜の皮,31,竜骨【小】,22,黒轟竜の甲殻,6,,
レックスロア,レックスロアヘルム,6,5,2500,セッチャクロアリ,14,竜骨【大】,5,竜骨【中】,14,黒轟竜の甲殻,6
レックスロア,レックスロアヘルム,7,1,6000,黒轟竜の頭殻,2,黒轟竜の爪,4,防具精錬材,3,黒轟竜の甲殻,8
レックスロア,レックスロアヘルム,7,2,2000,翼竜の皮,36,竜骨【小】,29,黒轟竜の甲殻,8,,
レックスロア,レックスロアヘルム,7,3,3000,黒轟竜の牙,7,黒轟竜の尻尾,10,不死虫,22,黒轟竜の甲殻,8
レックスロア,レックスロアヘルム,7,4,4000,翼竜の皮,36,竜骨【小】,29,黒轟竜の甲殻,8,,
レックスロア,レックスロアヘルム,7,5,5000,セッチャクロアリ,22,竜骨【大】,8,竜骨【中】,21,黒轟竜の甲殻,8
レックスロア,レックスロアヘルム,8,1,12000,黒轟竜の逆鱗,2,黒轟竜の頭殻,4,防具精錬材,5,,
レックスロア,レックスロアヘルム,8,2,4000,黒轟竜の尻尾,15,翼竜の皮,45,竜骨【小】,37,,
レックスロア,レックスロアヘルム,8,3,6000,黒轟竜の逆鱗,2,黒轟竜の牙,10,竜骨【中】,28,不死虫,29
レックスロア,レックスロアヘルム,8,4,8000,黒轟竜の爪,7,翼竜の皮,45,竜骨【小】,37,,
レックスロア,レックスロアヘルム,8,5,10000,黒轟竜の逆鱗,2,セッチャクロアリ,29,竜骨【大】,12,黒轟竜の甲殻,35
レックスロア,レックスロアヘルム,9,1,30000,黒轟竜の逆鱗,2,黒轟竜の頭殻,6,防具精錬材,7,,
レックスロア,レックスロアヘルム,9,2,10000,黒轟竜の尻尾,20,翼竜の皮,51,竜骨【小】,43,,
レックスロア,レックスロアヘルム,9,3,15000,黒轟竜の逆鱗,2,黒轟竜の牙,15,竜骨【中】,34,不死虫,36
